,Year,Month,Area,Mean,Median,Minimum,Maximum,Q1,Q3,Lower Outliers,Upper Outliers
620,2011,9,SC,18.483,18.722,17.322,20.329,17.857,18.876,[16.18],[]
621,2011,10,SC,20.248,19.989,17.934,22.363,19.461,21.445,[],[]
622,2011,11,SC,21.218,21.145,19.436,23.05,20.425,21.932,[],[]
623,2011,12,SC,23.344,23.385,20.185,26.758,22.433,24.438,[],[]
624,2012,1,SC,24.482,24.305,22.627,27.219,23.607,25.12,[],[]
625,2012,2,SC,24.508,24.243,22.238,27.17,22.679,26.483,[],[]
626,2012,3,SC,24.44,24.415,23.348,25.436,23.904,24.623,[],[26.336]
627,2012,4,SC,23.266,23.803,21.198,24.476,22.373,24.193,[],[]
628,2012,5,SC,21.631,21.403,20.979,22.443,21.315,22.045,[],[]
629,2012,6,SC,19.56,19.629,18.084,21.309,18.843,20.169,[],[]
630,2012,7,SC,17.24,17.32,15.208,19.783,16.312,18.014,[],[]
631,2012,8,SC,18.573,18.64,18.124,19.7,18.288,19.003,"[17.2, 16.43]",[20.625]
632,2012,9,SC,19.686,19.731,18.282,20.931,19.087,20.32,[],[]
633,2012,10,SC,20.838,21.024,18.195,23.727,19.476,21.872,[],[]
634,2012,11,SC,22.743,22.421,20.802,24.574,21.726,23.815,[],[]
635,2012,12,SC,24.392,23.924,22.769,26.219,23.62,25.933,[],[]
636,2013,1,SC,24.9,24.865,23.779,26.213,24.52,25.327,[],[]
637,2013,2,SC,25.929,26.016,24.572,27.628,25.35,26.445,[],[]
638,2013,3,SC,24.737,24.602,24.108,24.806,24.441,24.743,[],"[26.647, 25.251]"
639,2013,4,SC,23.34,23.182,22.146,24.635,22.915,23.934,[],[]
640,2013,5,SC,21.376,21.466,19.711,23.754,20.076,22.182,[],[]
641,2013,6,SC,18.62,18.409,16.938,20.614,17.517,19.706,[],[]
642,2013,7,SC,16.947,16.975,15.074,19.004,16.419,17.5,[],[]
643,2013,8,SC,16.266,16.212,14.473,17.632,15.612,17.047,[],[]
644,2013,9,SC,18.654,18.733,16.829,20.56,17.875,19.275,[],[]
645,2013,10,SC,20.937,20.924,19.254,22.363,20.122,21.39,[],[]
646,2013,11,SC,21.294,21.425,18.898,23.692,19.622,22.308,[],[]
647,2013,12,SC,24.692,24.897,21.762,27.418,23.727,25.933,[],[]
648,2014,1,SC,26.153,26.368,23.876,27.604,25.397,27.151,[],[]
649,2014,2,SC,26.183,26.053,24.176,28.471,24.686,27.528,[],[]
650,2014,3,SC,25.26,24.948,24.307,26.664,24.611,25.757,[],[]
651,2014,4,SC,23.534,23.44,22.483,24.124,23.19,23.951,[21.853],[25.842]
652,2014,5,SC,21.594,21.899,19.107,23.143,21.118,22.58,[],[]
653,2014,6,SC,19.328,19.195,18.118,20.848,18.807,19.733,[],[]
654,2014,7,SC,18.79,18.797,17.884,19.896,18.253,19.217,[],[]
655,2014,8,SC,18.484,18.423,16.787,20.11,17.675,19.58,[],[]
656,2014,9,SC,19.672,19.432,17.354,21.121,19.152,20.618,[],[]
657,2014,10,SC,20.903,21.094,19.208,23.497,19.705,21.714,[],[]
658,2014,11,SC,22.813,22.43,20.324,24.866,21.81,23.889,[],[]
659,2014,12,SC,24.128,24.26,22.343,26.061,22.913,25.197,[],[]
660,2015,1,SC,27.336,27.768,25.564,28.927,26.439,28.123,[],[]
661,2015,2,SC,26.716,26.672,24.858,28.673,25.959,27.39,[],[]
662,2015,3,SC,25.498,25.522,24.115,27.191,24.593,26.006,[],[]
663,2015,4,SC,23.466,23.237,21.643,24.848,23.15,24.192,[],[]
664,2015,5,SC,21.807,21.92,20.575,22.971,21.315,22.395,[],[]
665,2015,6,SC,19.979,19.981,18.021,22.116,18.716,21.068,[],[]
666,2015,7,SC,18.348,18.34,16.968,19.94,17.65,19.059,[],[]
667,2015,8,SC,19.849,19.522,18.531,21.399,19.082,20.804,[],[]
668,2015,9,SC,19.186,18.958,17.908,21.199,18.454,19.615,[],[]
669,2015,10,SC,18.879,19.013,17.868,19.248,18.584,19.15,[],[20.16]
670,2015,11,SC,21.699,21.846,19.151,23.933,20.757,22.53,[],[]
671,2015,12,SC,23.637,23.324,21.859,23.754,22.711,23.754,[],"[26.399, 25.838]"
672,2016,1,SC,25.454,25.348,22.327,28.326,24.306,26.844,[],[]
673,2016,2,SC,26.298,26.581,24.083,27.814,25.173,27.49,[],[]
674,2016,3,SC,25.665,25.58,24.737,26.511,25.26,26.062,[],[]
675,2016,4,SC,24.64,25.248,20.742,27.896,22.935,26.229,[],[]
676,2016,5,SC,18.658,18.37,17.104,20.206,18.044,19.561,[],[]
677,2016,6,SC,16.049,16.155,14.472,17.766,15.161,16.643,[],[]
678,2016,7,SC,16.96,17.123,14.988,18.307,16.335,17.906,[],[]
679,2016,8,SC,17.361,17.465,15.493,18.925,16.59,17.857,[],[]
680,2016,9,SC,17.985,17.858,16.259,19.973,16.7,19.196,[],[]
681,2016,10,SC,20.83,20.696,18.553,23.147,19.844,21.425,[],[24.431]
682,2016,11,SC,22.504,22.332,20.849,23.845,21.824,23.303,[],[]
683,2016,12,SC,23.996,23.889,22.714,24.873,23.549,24.251,[22.445],[26.557]
684,2017,1,SC,27.074,26.905,26.001,28.026,26.767,27.283,[25.918],"[28.263, 28.536]"
685,2017,2,SC,27.145,27.38,25.842,28.371,26.217,27.89,[],[]
686,2017,3,SC,25.568,25.397,24.633,26.602,25.212,25.836,[],[]
687,2017,4,SC,23.36,22.943,22.076,25.076,22.807,23.883,[],[]
688,2017,5,SC,21.501,21.496,19.609,22.81,20.807,22.027,[],[]
689,2017,6,SC,19.805,19.924,18.208,21.351,19.152,20.645,[],[]
690,2017,7,SC,19.325,19.22,18.451,20.441,18.957,19.697,[],[]
691,2017,8,SC,19.467,19.339,17.857,20.812,18.868,20.157,[],[]
692,2017,9,SC,20.184,19.553,18.415,22.072,19.311,21.384,[],[]
693,2017,10,SC,20.912,20.645,19.368,22.769,19.803,21.957,[],[]
694,2017,11,SC,22.164,21.927,20.83,24.013,21.478,22.749,[],[]
695,2017,12,SC,24.08,23.812,22.548,26.095,23.382,24.779,[],[]
696,2018,1,SC,25.294,25.107,23.484,27.441,24.475,25.986,[],[]
697,2018,2,SC,25.665,25.589,23.976,26.842,25.101,26.079,[],[27.672]
698,2018,3,SC,25.556,25.434,25.025,26.028,25.354,25.711,[],[26.377]
699,2018,4,SC,25.259,25.362,24.293,26.002,24.788,25.426,[],[26.45]
700,2018,5,SC,22.917,22.607,20.682,25.271,21.969,24.262,[],[]
701,2018,6,SC,18.575,18.35,16.582,21.04,17.823,19.265,[],[]
702,2018,7,SC,16.91,17.031,15.707,17.729,16.468,17.469,[],[]
703,2018,8,SC,17.187,17.142,15.908,18.469,16.591,17.903,[],[]
704,2018,9,SC,20.221,20.435,17.744,23.381,19.339,21.115,[],[]
705,2018,10,SC,21.69,21.664,20.776,22.564,21.182,22.107,[],[]
706,2018,11,SC,22.415,22.483,19.302,25.299,21.703,23.364,[],[]
707,2018,12,SC,24.716,24.518,21.692,27.148,23.897,26.122,[],[]
708,2019,1,SC,26.839,27.06,23.969,29.798,25.487,28.055,[],[]
709,2019,2,SC,26.961,27.218,25.481,28.379,26.14,27.725,[],[]
710,2019,3,SC,26.154,26.006,25.486,27.122,25.632,26.48,[],[]
711,2019,4,SC,24.458,24.422,23.598,25.496,23.856,25.069,[],[]
712,2019,5,SC,22.692,22.447,21.317,23.758,22.259,23.099,[],[24.968]
713,2019,6,SC,21.14,21.27,18.988,22.493,20.706,21.875,[],[]
714,2019,7,SC,17.947,17.54,16.634,19.505,17.128,18.821,[],[]
715,2019,8,SC,17.301,17.409,15.317,19.748,16.595,18.023,[],[]
716,2019,9,SC,18.898,18.979,18.36,19.847,18.645,19.183,[17.466],[]
717,2019,10,SC,21.504,21.528,20.996,22.387,21.025,21.674,[20.015],[23.275]
718,2019,11,SC,22.026,21.978,18.535,24.649,21.324,23.457,[],[]
719,2019,12,SC,23.622,23.445,21.966,26.168,22.726,24.249,[],[]
720,2020,1,SC,25.494,25.815,23.313,27.216,24.537,26.367,[],[]
721,2020,2,SC,25.394,25.577,23.58,27.061,24.687,25.9,[],[]
722,2020,3,SC,25.105,24.709,23.68,26.954,24.607,25.814,[],[]
723,2020,4,SC,23.136,23.015,22.371,24.088,22.743,23.546,[],[]
724,2020,5,SC,21.412,21.461,19.889,22.754,20.88,21.695,[],[]
725,2020,6,SC,19.626,19.559,17.69,21.311,18.922,20.602,[],[]
726,2020,7,SC,17.901,17.71,16.435,19.538,16.988,18.803,[],[]
727,2020,8,SC,17.907,17.648,16.022,19.897,17.024,18.69,[],[]
728,2020,9,SC,19.425,19.559,17.174,22.251,18.5,20.431,[],[]
729,2020,10,SC,21.233,21.185,19.078,23.316,20.493,22.086,[],[]
730,2020,11,SC,22.883,22.698,21.409,24.701,22.252,23.487,[],[]
731,2020,12,SC,24.551,24.557,22.073,26.864,23.363,25.847,[],[]
732,2021,1,SC,25.527,25.166,24.135,27.036,24.658,26.645,[],[]
733,2021,2,SC,26.552,26.782,24.864,28.302,25.906,27.181,[],[]
734,2021,3,SC,25.99,26.037,24.676,27.432,25.478,26.347,[],[]
735,2021,4,SC,24.319,24.238,23.361,25.629,24.108,24.752,[23.039],[]
736,2021,5,SC,21.65,21.487,20.33,23.538,21.163,22.172,[],[]
737,2021,6,SC,18.993,18.977,16.796,21.062,17.952,19.772,[],[]
738,2021,7,SC,17.546,17.766,15.814,18.984,16.995,18.322,[14.989],[]
739,2021,8,SC,17.39,17.465,15.553,18.927,16.72,18.233,[],[]
740,2021,9,SC,19.455,19.518,18.559,20.36,18.94,19.78,[],[]
741,2021,10,SC,20.47,20.414,18.941,21.638,19.664,21.318,[],[]
742,2021,11,SC,21.837,21.494,20.13,24.433,21.022,22.852,[],[]
743,2021,12,SC,23.755,23.779,21.672,26.014,22.931,24.335,[],[]
744,2022,1,SC,24.665,24.593,21.772,28.011,23.402,26.27,[],[]
745,2022,2,SC,25.569,26.064,23.819,27.471,24.848,26.557,[21.968],[]
746,2022,3,SC,25.988,25.87,24.573,28.287,25.12,26.743,[],[]
747,2022,4,SC,23.341,23.323,22.892,23.738,23.175,23.564,[],[]
748,2022,5,SC,20.818,21.255,18.343,22.402,19.84,21.928,[],[]
749,2022,6,SC,17.429,17.546,15.804,18.598,16.88,17.89,[],[]
750,2022,7,SC,17.89,17.699,16.511,19.181,17.419,18.582,[],[]
751,2022,8,SC,18.224,18.131,16.82,19.889,17.608,18.969,[],[]
752,2022,9,SC,18.447,18.445,16.633,19.75,17.577,19.557,[],[]
753,2022,10,SC,20.483,20.532,19.027,22.144,19.466,21.526,[],[]
754,2022,11,SC,21.998,21.942,20.119,24.141,21.365,22.623,[],[]
755,2022,12,SC,23.989,23.826,21.906,25.94,23.183,24.894,[],[]
756,2023,1,SC,25.575,25.396,23.818,27.878,24.56,26.175,[],[]
757,2023,2,SC,26.508,26.609,25.065,28.157,25.869,26.817,[],[28.338]
758,2023,3,SC,25.951,26.272,24.339,27.991,24.788,26.91,[],[]
759,2023,4,SC,23.876,23.76,23.355,25.081,23.516,24.182,[],[]
760,2023,5,SC,22.89,22.666,21.929,24.261,22.314,23.393,[],[]
761,2023,6,SC,20.848,20.821,19.129,22.623,19.973,21.57,[],[]
762,2023,7,SC,19.252,19.476,17.583,20.706,18.619,19.934,[],[]
763,2023,8,SC,18.343,18.155,17.178,19.884,17.513,18.954,[],[]
764,2023,9,SC,19.498,19.347,18.026,21.013,18.849,20.107,[],[]
765,2002,7,APA,17.108,17.1,16.796,17.436,16.927,17.281,[],[]
766,2002,8,APA,18.071,17.97,16.968,19.374,17.092,18.949,[],[]
767,2002,9,APA,18.836,18.533,17.999,20.28,18.262,19.108,[],[]
768,2002,10,APA,20.898,20.639,20.063,21.992,20.351,21.315,[],[]
769,2002,11,APA,22.163,22.111,21.423,23.006,21.797,22.477,[],[]
770,2002,12,APA,23.574,23.684,23.291,24.775,23.291,23.967,[22.154],[]
771,2003,1,APA,25.207,25.426,24.036,25.939,24.944,25.689,[],[]
772,2003,2,APA,26.412,26.969,24.83,27.437,25.899,27.203,[],[]
773,2003,3,APA,26.104,26.027,25.114,27.247,25.339,26.792,[],[]
774,2003,4,APA,23.604,23.623,22.961,24.227,23.292,23.925,[],[]
775,2003,5,APA,20.997,21.035,20.188,21.729,20.645,21.387,[],[]
776,2003,6,APA,18.882,18.955,18.418,19.2,18.751,19.086,[],[]
777,2003,7,APA,18.287,18.534,18.195,18.793,18.195,18.627,[17.289],[]
778,2003,8,APA,17.303,17.188,16.525,18.312,16.741,17.751,[],[]
779,2003,9,APA,18.207,18.283,16.954,19.306,17.552,18.938,[],[]
780,2003,10,APA,20.556,20.556,20.011,21.101,20.283,20.828,[],[]
781,2003,11,APA,22.475,22.763,21.025,23.349,22.019,23.219,[],[]
782,2003,12,APA,23.134,23.185,22.546,23.62,23.006,23.314,[],[]
783,2004,1,APA,24.219,24.07,23.692,24.314,23.975,24.314,[],[25.042]
784,2004,2,APA,24.789,24.742,24.58,25.092,24.587,24.945,[],[]
785,2004,3,APA,24.723,24.54,24.481,24.738,24.525,24.738,[],[25.329]
786,2004,4,APA,23.116,22.86,22.329,24.413,22.366,23.61,[],[]
787,2004,5,APA,20.808,20.669,20.021,21.734,20.345,21.201,[],[]
788,2004,6,APA,19.552,19.556,19.161,19.935,19.28,19.828,[],[]
789,2004,7,APA,17.739,17.711,16.754,18.781,17.079,18.371,[],[]
790,2004,8,APA,18.546,18.517,18.378,18.589,18.474,18.589,[],[18.77]
791,2004,9,APA,19.378,19.452,18.664,19.943,19.182,19.648,[],[]
792,2004,10,APA,20.33,20.442,19.537,20.898,20.083,20.689,[],[]
793,2004,11,APA,21.636,21.37,20.901,22.637,21.135,22.003,[],[]
794,2004,12,APA,23.17,23.272,22.389,23.746,22.965,23.476,[],[]
795,2005,1,APA,24.636,24.585,24.04,25.332,24.196,25.024,[],[]
796,2005,2,APA,24.346,24.046,23.714,25.576,23.722,24.67,[],[]
797,2005,3,APA,24.859,24.861,24.116,25.598,24.426,25.294,[],[]
798,2005,4,APA,24.128,24.274,23.391,24.719,23.832,24.496,[],[]
799,2005,5,APA,22.207,22.264,21.666,22.634,22.005,22.467,[],[]
800,2005,6,APA,21.558,21.602,20.72,22.309,21.039,22.122,[],[]
801,2005,7,APA,18.53,18.691,17.551,19.187,18.112,19.109,[],[]
802,2005,8,APA,18.165,18.092,18.008,18.47,18.033,18.224,[],[]
803,2005,9,APA,18.247,18.094,17.346,19.454,17.718,18.623,[],[]
804,2005,10,APA,20.379,20.596,19.713,20.828,20.155,20.712,[],[]
805,2005,11,APA,21.992,21.79,20.791,23.597,21.038,22.744,[],[]
806,2005,12,APA,23.319,23.193,22.295,24.594,22.441,24.071,[],[]
807,2006,1,APA,25.128,25.378,23.851,25.904,24.846,25.66,[],[]
808,2006,2,APA,26.18,26.399,26.131,26.557,26.131,26.449,[25.366],[]
809,2006,3,APA,26.135,26.235,26.054,26.413,26.054,26.316,[25.657],[]
810,2006,4,APA,24.095,24.046,23.038,25.203,23.542,24.624,[],[]
811,2006,5,APA,20.145,19.871,19.489,21.348,19.563,20.453,[],[]
812,2006,6,APA,19.282,19.334,18.712,19.748,19.104,19.512,[],[]
813,2006,7,APA,19.474,19.796,18.124,20.178,19.153,20.116,[],[]
814,2006,8,APA,17.748,18.068,16.092,18.762,17.345,18.47,[],[]
815,2006,9,APA,17.037,17.106,15.903,18.032,16.523,17.62,[],[]
816,2006,10,APA,20.308,20.023,20.004,20.897,20.013,20.46,[],[]
817,2006,11,APA,21.888,21.719,21.103,23.011,21.203,22.404,[],[]
818,2006,12,APA,22.819,22.644,22.199,23.788,22.31,23.152,[],[]
819,2007,1,APA,23.932,24.199,23.808,24.555,23.808,24.323,[22.774],[]
820,2007,2,APA,24.94,25.034,24.909,25.149,24.909,25.065,[24.544],[]
821,2007,3,APA,25.527,25.521,24.796,26.269,24.975,26.073,[],[]
822,2007,4,APA,24.4,24.623,23.727,24.85,24.175,24.737,[],[]
823,2007,5,APA,21.325,21.044,19.322,23.888,19.951,22.418,[],[]
824,2007,6,APA,17.014,17.278,16.871,17.695,16.871,17.421,[15.806],[]
825,2007,7,APA,15.184,15.295,15.028,15.872,15.028,15.452,[14.276],[]
826,2007,8,APA,16.382,16.594,14.864,17.475,15.997,16.978,[],[]
827,2007,9,APA,19.708,19.685,19.274,20.189,19.382,20.011,[],[]
828,2007,10,APA,20.749,20.432,19.262,22.553,19.847,21.493,[],[]
829,2007,11,APA,22.431,22.331,21.717,23.346,22.091,22.672,[],[]
830,2007,12,APA,23.968,23.788,23.148,25.148,23.431,24.324,[],[]
831,2008,1,APA,24.695,24.386,24.377,25.322,24.382,24.854,[],[]
832,2008,2,APA,24.874,25.009,24.008,25.471,24.652,25.231,[],[]
833,2008,3,APA,24.359,24.361,23.247,25.467,24.06,24.66,[],[]
834,2008,4,APA,22.303,22.555,21.356,22.998,21.955,22.776,[],[]
835,2008,5,APA,20.832,20.617,20.398,21.481,20.507,21.049,[],[]
836,2008,6,APA,17.95,18.064,17.029,18.642,17.374,18.64,[],[]
837,2008,7,APA,18.765,18.877,17.788,19.52,18.471,19.172,[],[]
838,2008,8,APA,18.145,18.189,17.852,18.349,18.066,18.268,[],[]
839,2008,9,APA,18.427,18.032,17.96,18.481,17.977,18.481,[],[19.683]
840,2008,10,APA,20.135,20.026,19.659,20.83,19.858,20.303,[],[]
841,2008,11,APA,21.998,22.22,20.918,22.856,21.569,22.538,[],[]
842,2008,12,APA,22.773,22.783,21.637,23.89,21.687,23.869,[],[]
843,2009,1,APA,24.279,24.37,22.812,25.566,23.819,24.831,[],[]
844,2009,2,APA,24.455,24.476,23.775,25.091,24.103,24.827,[],[]
845,2009,3,APA,24.958,24.954,24.687,25.237,24.759,25.152,[],[]
846,2009,4,APA,24.069,24.061,23.472,24.672,23.767,24.367,[],[]
847,2009,5,APA,22.182,22.42,21.056,22.831,21.846,22.757,[],[]
848,2009,6,APA,19.059,18.939,18.613,19.745,18.65,19.348,[],[]
849,2009,7,APA,17.255,17.344,15.89,18.441,16.753,17.846,[],[]
850,2009,8,APA,17.667,17.529,16.547,19.064,16.908,18.289,[],[]
851,2009,9,APA,19.263,19.321,18.506,19.906,19.036,19.548,[],[]
852,2009,10,APA,20.004,19.75,19.614,20.648,19.682,20.199,[],[]
853,2009,11,APA,22.578,22.296,21.897,23.823,22.084,22.79,[],[]
854,2009,12,APA,24.244,23.874,23.491,25.736,23.563,24.555,[],[]
855,2010,1,APA,25.794,25.755,25.408,26.259,25.65,25.899,[],[]
856,2010,2,APA,26.397,26.249,25.756,26.536,26.11,26.536,[],[27.334]
857,2010,3,APA,25.384,25.442,25.321,25.646,25.321,25.505,[25.008],[]
858,2010,4,APA,23.53,23.44,23.282,23.868,23.361,23.654,[],[]
859,2010,5,APA,21.357,21.154,20.67,21.538,20.972,21.538,[],[22.45]
860,2010,6,APA,19.506,19.293,19.236,19.56,19.238,19.56,[],[20.201]
861,2010,7,APA,17.998,17.799,17.256,19.138,17.462,18.334,[],[]
862,2010,8,APA,16.658,16.663,15.479,17.826,15.849,17.473,[],[]
863,2010,9,APA,18.901,18.787,18.463,19.568,18.621,19.068,[],[]
864,2010,10,APA,20.345,20.441,19.657,20.936,20.049,20.689,[],[]
865,2010,11,APA,21.772,21.655,20.763,23.013,21.239,22.188,[],[]
866,2010,12,APA,23.636,23.592,22.855,24.507,23.305,23.923,[],[]
867,2011,1,APA,25.539,25.634,24.925,25.964,25.419,25.753,[],[]
868,2011,2,APA,25.646,25.938,24.296,26.412,25.349,26.236,[],[]
869,2011,3,APA,23.629,23.569,22.324,24.996,22.946,24.282,[],[]
870,2011,4,APA,22.91,22.976,22.585,23.169,22.78,23.072,[],[]
871,2011,5,APA,21.257,20.883,20.567,21.389,20.751,21.389,[],[22.696]
872,2011,6,APA,18.804,18.893,18.697,19.272,18.697,19.001,[18.157],[]
873,2011,7,APA,16.174,16.367,16.081,16.681,16.081,16.46,[15.282],[]
874,2011,8,APA,17.171,16.918,16.647,17.33,16.759,17.33,[],[18.203]
875,2011,9,APA,18.298,18.423,17.451,18.893,17.857,18.864,[],[]
876,2011,10,APA,20.298,19.989,19.461,21.445,19.725,20.717,[],[]
877,2011,11,APA,21.239,21.223,20.499,22.01,20.623,21.839,[],[]
878,2011,12,APA,23.076,23.004,21.493,24.803,22.433,23.647,[],[]
879,2012,1,APA,24.019,23.968,23.659,24.482,23.77,24.217,[],[]
880,2012,2,APA,23.392,23.374,22.559,24.262,22.661,24.105,[],[]
881,2012,3,APA,23.923,23.885,23.481,24.44,23.755,24.052,[],[]
882,2012,4,APA,23.032,23.153,21.736,24.086,22.242,23.943,[],[]
883,2012,5,APA,21.345,21.317,21.315,21.403,21.316,21.36,[],[]
884,2012,6,APA,19.53,19.33,18.872,20.587,18.975,19.885,[],[]
885,2012,7,APA,17.08,16.956,15.899,18.511,16.458,17.578,[],[]
886,2012,8,APA,18.401,18.668,17.2,19.066,18.066,19.003,[],[]
887,2012,9,APA,19.693,19.75,19.015,20.26,19.47,19.972,[],[]
888,2012,10,APA,20.833,20.654,19.63,22.393,20.281,21.207,[],[]
889,2012,11,APA,22.861,22.421,22.346,23.815,22.384,23.118,[],[]
890,2012,12,APA,23.723,23.924,23.663,24.012,23.663,23.984,[23.03],[]
891,2013,1,APA,24.711,24.675,24.008,25.485,24.454,24.932,[],[]
892,2013,2,APA,25.627,25.756,24.572,26.425,25.176,26.208,[],[]
893,2013,3,APA,24.609,24.604,24.507,24.723,24.544,24.669,[],[]
894,2013,4,APA,23.248,23.054,22.915,23.775,22.985,23.415,[],[]
895,2013,5,APA,21.097,20.838,19.979,22.734,20.076,21.86,[],[]
896,2013,6,APA,18.491,18.409,17.419,19.725,18.005,18.896,[],[]
897,2013,7,APA,16.966,17.201,15.794,17.67,16.667,17.5,[],[]
898,2013,8,APA,16.268,16.212,15.716,16.934,15.908,16.572,[],[]
899,2013,9,APA,18.68,18.734,17.818,19.436,18.286,19.129,[],[]
900,2013,10,APA,20.793,20.867,20.122,21.39,20.495,21.129,[],[]
901,2013,11,APA,21.387,21.425,20.837,21.861,21.053,21.759,[],[]
902,2013,12,APA,24.745,24.773,23.094,26.339,23.727,25.791,[],[]
903,2014,1,APA,25.272,25.384,24.988,26.443,24.988,25.668,[23.876],[]
904,2014,2,APA,25.265,25.112,24.68,26.158,24.686,25.691,[],[]
905,2014,3,APA,24.901,24.748,24.572,25.537,24.611,25.037,[],[]
906,2014,4,APA,23.431,23.685,22.483,24.124,23.084,23.904,[],[]
907,2014,5,APA,21.486,21.899,19.498,22.649,21.137,22.249,[],[]
908,2014,6,APA,19.284,19.257,18.627,19.994,18.807,19.733,[],[]
909,2014,7,APA,18.734,18.797,18.437,18.904,18.662,18.869,[],[]
910,2014,8,APA,18.311,18.423,17.758,18.638,18.17,18.564,[],[]
911,2014,9,APA,19.514,19.432,19.199,19.993,19.281,19.666,[],[]
912,2014,10,APA,20.673,21.094,19.74,21.186,20.417,21.14,[],[]
913,2014,11,APA,22.414,22.115,21.73,23.694,21.81,22.718,[],[]
914,2014,12,APA,23.457,23.377,22.581,24.491,22.688,24.146,[],[]
915,2015,1,APA,27.323,27.789,27.12,28.121,27.12,27.992,[25.593],[]
916,2015,2,APA,26.496,26.326,26.033,27.3,26.116,26.706,[],[]
917,2015,3,APA,25.29,25.377,24.531,25.875,25.11,25.557,[],[]
918,2015,4,APA,23.003,23.235,21.643,24.133,22.439,23.684,[],[]
919,2015,5,APA,21.686,21.828,20.791,22.295,21.304,22.21,[],[]
920,2015,6,APA,19.883,19.76,18.646,21.368,18.716,20.928,[],[]
921,2015,7,APA,18.182,18.053,17.597,19.026,17.788,18.448,[],[]
922,2015,8,APA,19.583,19.382,19.133,20.435,19.212,19.753,[],[]
923,2015,9,APA,18.938,18.884,18.542,19.442,18.685,19.138,[],[]
924,2015,10,APA,18.983,19.013,18.896,19.039,18.954,19.026,[],[]
925,2015,11,APA,21.841,22.158,20.474,22.574,21.49,22.508,[],[]
926,2015,12,APA,22.88,22.711,22.173,23.754,22.442,23.233,[],[]
927,2016,1,APA,25.424,25.267,24.113,27.05,24.306,26.386,[],[]
928,2016,2,APA,26.203,26.148,25.068,27.446,25.173,27.178,[],[]
929,2016,3,APA,25.665,25.58,25.527,25.704,25.541,25.704,[],[25.975]
930,2016,4,APA,24.351,24.806,21.369,26.425,23.619,25.538,[],[]
931,2016,5,APA,18.672,18.37,18.044,19.602,18.207,18.986,[],[]
932,2016,6,APA,16.124,16.063,14.935,17.435,15.376,16.812,[],[]
933,2016,7,APA,17.304,17.21,16.491,18.307,16.544,17.971,[],[]
934,2016,8,APA,17.28,17.367,17.146,17.816,17.146,17.501,[16.568],[]
935,2016,9,APA,17.74,17.858,16.755,18.49,17.337,18.261,[],[]
936,2016,10,APA,20.351,20.696,18.754,21.258,20.072,20.974,[],[]
937,2016,11,APA,22.289,22.332,21.824,22.711,22.078,22.522,[],[]
938,2016,12,APA,23.677,23.964,23.616,24.067,23.616,24.025,[22.714],[]
939,2017,1,APA,26.873,26.905,26.83,27.035,26.83,26.948,[26.649],[]
940,2017,2,APA,26.53,26.489,25.842,27.298,25.901,27.117,[],[]
941,2017,3,APA,25.548,25.397,25.12,26.279,25.271,25.674,[],[]
942,2017,4,APA,23.154,22.943,22.635,23.883,22.789,23.413,[],[]
943,2017,5,APA,21.39,21.496,21.282,21.785,21.282,21.604,[20.781],[]
944,2017,6,APA,19.689,19.562,18.989,20.642,19.152,20.099,[],[]
945,2017,7,APA,19.213,19.22,18.926,19.488,19.089,19.344,[],[]
946,2017,8,APA,19.418,19.339,18.916,19.525,19.232,19.525,[],[20.079]
947,2017,9,APA,19.698,19.416,19.321,19.755,19.359,19.755,[],[20.639]
948,2017,10,APA,20.462,20.645,19.803,20.937,20.224,20.791,[],[]
949,2017,11,APA,21.79,21.734,21.149,22.544,21.337,22.186,[],[]
950,2017,12,APA,23.832,23.806,23.403,24.314,23.48,24.159,[],[]
951,2018,1,APA,24.955,24.768,24.482,25.8,24.526,25.197,[],[]
952,2018,2,APA,25.545,25.517,25.138,26.007,25.274,25.787,[],[]
953,2018,3,APA,25.431,25.364,25.303,25.694,25.322,25.473,[],[]
954,2018,4,APA,25.006,24.722,24.293,26.002,24.507,25.362,[],[]
955,2018,5,APA,22.678,22.409,21.574,24.319,21.936,23.15,[],[]
956,2018,6,APA,18.331,18.018,17.592,18.526,17.823,18.526,[],[19.698]
957,2018,7,APA,16.845,17.031,16.153,17.165,16.713,17.162,[],[]
958,2018,8,APA,17.124,17.142,16.562,17.65,16.794,17.471,[],[]
959,2018,9,APA,19.873,20.214,17.802,21.261,18.973,21.115,[],[]
960,2018,10,APA,21.576,21.664,21.182,21.882,21.423,21.773,[],[]
961,2018,11,APA,22.542,22.529,21.909,23.201,22.011,23.06,[],[]
962,2018,12,APA,24.46,24.679,22.431,26.053,23.58,25.559,[],[]
963,2019,1,APA,26.43,26.538,25.207,27.437,26.097,26.872,[],[]
964,2019,2,APA,26.729,27.021,25.55,27.324,26.481,27.268,[],[]
965,2019,3,APA,26.216,26.114,25.625,27.011,25.829,26.5,[],[]
966,2019,4,APA,24.383,24.225,23.856,25.069,24.04,24.647,[],[]
967,2019,5,APA,22.62,22.426,21.869,22.786,22.259,22.786,[],[23.758]
968,2019,6,APA,21.058,21.27,19.858,21.835,20.829,21.499,[],[]
969,2019,7,APA,17.756,17.478,17.114,17.864,17.369,17.864,[],[18.953]
970,2019,8,APA,17.048,17.243,15.761,17.946,16.595,17.696,[],[]
971,2019,9,APA,19.082,19.136,18.36,19.697,18.911,19.308,[],[]
