,time,sst,year,month,day,area,state
0,2002-07-04 00:55:01,22.3946533,2002,7,4,NORTE_SP,SP
1,2002-07-12 00:20:01,20.5223579,2002,7,12,NORTE_SP,SP
2,2002-07-20 00:55:01,21.3943043,2002,7,20,NORTE_SP,SP
3,2002-07-28 00:20:01,21.0474281,2002,7,28,NORTE_SP,SP
4,2002-08-06 15:17:05,21.4226971,2002,8,6,NORTE_SP,SP
5,2002-08-13 00:20:01,21.8403721,2002,8,13,NORTE_SP,SP
6,2002-08-21 00:55:01,21.9361191,2002,8,21,NORTE_SP,SP
7,2002-08-29 00:20:00,21.3635712,2002,8,29,NORTE_SP,SP
8,2002-09-06 00:35:01,20.5165672,2002,9,6,NORTE_SP,SP
9,2002-09-14 00:20:00,21.3577518,2002,9,14,NORTE_SP,SP
10,2002-09-22 00:35:01,20.8181229,2002,9,22,NORTE_SP,SP
11,2002-09-30 00:20:00,22.2129154,2002,9,30,NORTE_SP,SP
12,2002-10-08 00:35:01,24.2179356,2002,10,8,NORTE_SP,SP
13,2002-10-16 00:20:01,25.0846043,2002,10,16,NORTE_SP,SP
14,2002-10-24 00:35:01,24.3919621,2002,10,24,NORTE_SP,SP
15,2002-11-01 00:20:01,24.0996532,2002,11,1,NORTE_SP,SP
16,2002-11-09 00:35:01,22.8213673,2002,11,9,NORTE_SP,SP
17,2002-11-17 00:20:01,25.169075,2002,11,17,NORTE_SP,SP
18,2002-11-25 00:35:01,28.7672119,2002,11,25,NORTE_SP,SP
19,2002-12-03 00:20:01,26.0100002,2002,12,3,NORTE_SP,SP
20,2002-12-11 00:35:01,25.2985134,2002,12,11,NORTE_SP,SP
21,2002-12-19 00:20:01,24.5515976,2002,12,19,NORTE_SP,SP
22,2002-12-27 00:35:01,24.9327431,2002,12,27,NORTE_SP,SP
23,2003-01-01 00:50:01,27.1779461,2003,1,1,NORTE_SP,SP
24,2003-01-09 00:00:01,26.6900501,2003,1,9,NORTE_SP,SP
25,2003-01-17 00:50:01,26.5173359,2003,1,17,NORTE_SP,SP
26,2003-01-25 00:00:01,27.0516796,2003,1,25,NORTE_SP,SP
27,2003-02-02 00:00:01,28.8031807,2003,2,2,NORTE_SP,SP
28,2003-02-10 00:00:01,28.994276,2003,2,10,NORTE_SP,SP
29,2003-02-26 00:00:01,29.5311165,2003,2,26,NORTE_SP,SP
30,2003-03-06 00:00:01,30.006794,2003,3,6,NORTE_SP,SP
31,2003-03-14 00:00:01,28.3891621,2003,3,14,NORTE_SP,SP
32,2003-03-22 00:00:00,26.9999142,2003,3,22,NORTE_SP,SP
33,2003-03-30 00:05:00,26.8972073,2003,3,30,NORTE_SP,SP
34,2003-04-07 00:00:00,26.4211903,2003,4,7,NORTE_SP,SP
35,2003-04-15 00:35:00,26.0520554,2003,4,15,NORTE_SP,SP
36,2003-04-23 00:00:01,26.8046551,2003,4,23,NORTE_SP,SP
37,2003-05-01 00:35:00,24.9222298,2003,5,1,NORTE_SP,SP
38,2003-05-09 00:00:01,24.1185875,2003,5,9,NORTE_SP,SP
39,2003-05-17 00:35:00,24.8854542,2003,5,17,NORTE_SP,SP
40,2003-05-25 00:00:01,23.9641533,2003,5,25,NORTE_SP,SP
41,2003-06-02 00:35:01,23.9067078,2003,6,2,NORTE_SP,SP
42,2003-06-10 00:00:01,23.3015404,2003,6,10,NORTE_SP,SP
43,2003-06-18 00:35:01,23.1151943,2003,6,18,NORTE_SP,SP
44,2003-06-26 00:00:01,22.9360828,2003,6,26,NORTE_SP,SP
45,2003-07-04 00:35:01,23.3370953,2003,7,4,NORTE_SP,SP
46,2003-07-12 00:00:00,21.852993,2003,7,12,NORTE_SP,SP
47,2003-07-20 00:35:01,22.305481,2003,7,20,NORTE_SP,SP
48,2003-07-28 00:00:00,21.7494736,2003,7,28,NORTE_SP,SP
49,2003-08-05 00:35:00,21.5635967,2003,8,5,NORTE_SP,SP
50,2003-08-13 00:00:01,21.2589016,2003,8,13,NORTE_SP,SP
51,2003-08-21 00:35:00,22.1958218,2003,8,21,NORTE_SP,SP
52,2003-08-29 00:00:01,20.7411823,2003,8,29,NORTE_SP,SP
53,2003-09-06 00:35:01,22.023571,2003,9,6,NORTE_SP,SP
54,2003-09-14 00:00:01,21.0147915,2003,9,14,NORTE_SP,SP
55,2003-09-22 00:00:01,21.7781563,2003,9,22,NORTE_SP,SP
56,2003-09-30 00:00:01,22.2131195,2003,9,30,NORTE_SP,SP
57,2003-10-16 00:00:01,22.4681568,2003,10,16,NORTE_SP,SP
58,2003-10-24 00:00:00,23.2761955,2003,10,24,NORTE_SP,SP
59,2003-11-01 00:00:00,23.8631001,2003,11,1,NORTE_SP,SP
60,2003-11-09 00:00:00,24.6178837,2003,11,9,NORTE_SP,SP
61,2003-11-17 00:50:00,24.6790886,2003,11,17,NORTE_SP,SP
62,2003-11-25 00:05:00,25.5964584,2003,11,25,NORTE_SP,SP
63,2003-12-03 00:50:00,25.2317142,2003,12,3,NORTE_SP,SP
64,2003-12-11 00:05:00,26.0675812,2003,12,11,NORTE_SP,SP
65,2003-12-19 00:50:01,24.4831295,2003,12,19,NORTE_SP,SP
66,2003-12-27 00:05:00,24.6438236,2003,12,27,NORTE_SP,SP
67,2004-01-01 00:20:01,24.2210808,2004,1,1,NORTE_SP,SP
68,2004-01-09 00:10:01,24.9194603,2004,1,9,NORTE_SP,SP
69,2004-01-17 00:20:01,26.3562889,2004,1,17,NORTE_SP,SP
70,2004-01-25 00:10:01,26.5846634,2004,1,25,NORTE_SP,SP
71,2004-02-02 00:20:01,27.3329964,2004,2,2,NORTE_SP,SP
72,2004-02-10 00:10:01,25.4321213,2004,2,10,NORTE_SP,SP
73,2004-02-18 00:20:01,24.6579304,2004,2,18,NORTE_SP,SP
74,2004-02-26 00:10:01,25.5391083,2004,2,26,NORTE_SP,SP
75,2004-03-05 00:20:01,27.5309734,2004,3,5,NORTE_SP,SP
76,2004-03-13 00:10:01,25.4504604,2004,3,13,NORTE_SP,SP
77,2004-03-21 00:20:00,25.7654724,2004,3,21,NORTE_SP,SP
78,2004-03-29 00:10:01,26.6415005,2004,3,29,NORTE_SP,SP
79,2004-04-06 00:25:00,26.9841251,2004,4,6,NORTE_SP,SP
80,2004-04-14 00:10:00,27.7589569,2004,4,14,NORTE_SP,SP
81,2004-04-22 00:45:01,25.3202248,2004,4,22,NORTE_SP,SP
82,2004-04-30 00:10:00,25.0066109,2004,4,30,NORTE_SP,SP
83,2004-05-08 00:50:00,24.1149139,2004,5,8,NORTE_SP,SP
84,2004-05-16 00:10:00,23.7835445,2004,5,16,NORTE_SP,SP
85,2004-05-24 00:50:00,22.5696049,2004,5,24,NORTE_SP,SP
86,2004-06-01 00:10:00,21.8769035,2004,6,1,NORTE_SP,SP
87,2004-06-09 00:50:00,21.8018131,2004,6,9,NORTE_SP,SP
88,2004-06-17 00:10:01,22.1960926,2004,6,17,NORTE_SP,SP
89,2004-06-25 00:50:00,23.1433525,2004,6,25,NORTE_SP,SP
90,2004-07-03 00:10:01,23.3343048,2004,7,3,NORTE_SP,SP
91,2004-07-11 00:50:00,22.2430649,2004,7,11,NORTE_SP,SP
92,2004-07-19 00:10:01,20.97089,2004,7,19,NORTE_SP,SP
93,2004-07-27 00:50:01,21.1969185,2004,7,27,NORTE_SP,SP
94,2004-08-04 00:10:01,21.3624611,2004,8,4,NORTE_SP,SP
95,2004-08-12 00:50:01,21.1638565,2004,8,12,NORTE_SP,SP
96,2004-08-20 00:10:01,21.7531586,2004,8,20,NORTE_SP,SP
97,2004-08-28 00:50:01,22.2176247,2004,8,28,NORTE_SP,SP
98,2004-09-05 00:10:00,22.0518475,2004,9,5,NORTE_SP,SP
99,2004-09-13 00:25:01,21.8195515,2004,9,13,NORTE_SP,SP
100,2004-09-21 00:10:00,23.3060341,2004,9,21,NORTE_SP,SP
101,2004-09-29 00:20:01,22.4891644,2004,9,29,NORTE_SP,SP
102,2004-10-07 00:10:00,22.6384621,2004,10,7,NORTE_SP,SP
103,2004-10-15 00:20:01,23.0460606,2004,10,15,NORTE_SP,SP
104,2004-10-23 00:10:00,22.6667118,2004,10,23,NORTE_SP,SP
105,2004-10-31 00:20:01,24.4969692,2004,10,31,NORTE_SP,SP
106,2004-11-08 00:10:00,22.8737717,2004,11,8,NORTE_SP,SP
107,2004-11-16 00:20:01,22.4444218,2004,11,16,NORTE_SP,SP
108,2004-11-24 00:10:00,23.9536972,2004,11,24,NORTE_SP,SP
109,2004-12-02 00:20:01,22.731102,2004,12,2,NORTE_SP,SP
110,2004-12-10 00:10:00,23.6158123,2004,12,10,NORTE_SP,SP
111,2004-12-18 00:20:00,25.4732704,2004,12,18,NORTE_SP,SP
112,2004-12-26 00:10:00,25.5123138,2004,12,26,NORTE_SP,SP
113,2005-01-01 00:35:01,26.1631126,2005,1,1,NORTE_SP,SP
114,2005-01-09 00:20:00,25.7705479,2005,1,9,NORTE_SP,SP
115,2005-01-17 00:35:01,24.8969707,2005,1,17,NORTE_SP,SP
116,2005-01-25 00:20:00,24.3983593,2005,1,25,NORTE_SP,SP
117,2005-02-02 00:35:01,24.4968929,2005,2,2,NORTE_SP,SP
118,2005-02-10 00:20:00,24.5498066,2005,2,10,NORTE_SP,SP
119,2005-02-18 00:35:01,26.3790665,2005,2,18,NORTE_SP,SP
120,2005-02-26 00:20:00,27.7311497,2005,2,26,NORTE_SP,SP
121,2005-03-06 00:35:01,27.0813751,2005,3,6,NORTE_SP,SP
122,2005-03-14 00:20:00,27.9105186,2005,3,14,NORTE_SP,SP
123,2005-03-22 00:35:01,27.0951958,2005,3,22,NORTE_SP,SP
124,2005-03-30 00:20:01,27.6174202,2005,3,30,NORTE_SP,SP
125,2005-04-07 00:35:01,27.8969669,2005,4,7,NORTE_SP,SP
126,2005-04-15 00:20:01,27.8660316,2005,4,15,NORTE_SP,SP
127,2005-04-23 00:55:00,26.8079205,2005,4,23,NORTE_SP,SP
128,2005-05-01 00:20:01,25.3893871,2005,5,1,NORTE_SP,SP
129,2005-05-09 00:55:00,26.1670189,2005,5,9,NORTE_SP,SP
130,2005-05-17 00:20:01,25.8515873,2005,5,17,NORTE_SP,SP
131,2005-05-25 00:55:00,24.2678661,2005,5,25,NORTE_SP,SP
132,2005-06-02 00:20:01,24.5437717,2005,6,2,NORTE_SP,SP
133,2005-06-10 00:55:01,24.6952362,2005,6,10,NORTE_SP,SP
134,2005-06-18 00:20:01,23.4802704,2005,6,18,NORTE_SP,SP
135,2005-06-26 00:55:01,23.0809708,2005,6,26,NORTE_SP,SP
136,2005-07-04 00:20:01,23.5555897,2005,7,4,NORTE_SP,SP
137,2005-07-12 00:55:01,22.6203403,2005,7,12,NORTE_SP,SP
138,2005-07-20 00:20:01,22.1317539,2005,7,20,NORTE_SP,SP
139,2005-07-28 00:55:01,22.9437351,2005,7,28,NORTE_SP,SP
140,2005-08-05 00:20:01,22.6000481,2005,8,5,NORTE_SP,SP
141,2005-08-13 00:55:01,22.5815182,2005,8,13,NORTE_SP,SP
142,2005-08-21 00:20:00,23.1838703,2005,8,21,NORTE_SP,SP
143,2005-08-29 00:35:01,23.7895851,2005,8,29,NORTE_SP,SP
144,2005-09-06 00:20:00,21.5557384,2005,9,6,NORTE_SP,SP
145,2005-09-14 00:35:01,20.8492641,2005,9,14,NORTE_SP,SP
146,2005-09-22 00:20:00,20.8655853,2005,9,22,NORTE_SP,SP
147,2005-09-30 00:30:01,21.3600483,2005,9,30,NORTE_SP,SP
148,2005-10-08 00:20:00,23.2664738,2005,10,8,NORTE_SP,SP
149,2005-10-16 00:30:01,23.0765209,2005,10,16,NORTE_SP,SP
150,2005-10-24 00:20:01,23.0271912,2005,10,24,NORTE_SP,SP
151,2005-11-01 00:35:01,23.1633682,2005,11,1,NORTE_SP,SP
152,2005-11-09 00:20:00,22.9989319,2005,11,9,NORTE_SP,SP
153,2005-11-17 00:35:01,23.1651096,2005,11,17,NORTE_SP,SP
154,2005-11-25 00:20:00,23.5859394,2005,11,25,NORTE_SP,SP
155,2005-12-03 00:30:01,23.553072,2005,12,3,NORTE_SP,SP
156,2005-12-11 00:20:00,23.01507,2005,12,11,NORTE_SP,SP
157,2005-12-19 00:35:00,26.4311447,2005,12,19,NORTE_SP,SP
158,2005-12-27 00:20:01,25.4839611,2005,12,27,NORTE_SP,SP
159,2006-01-01 00:00:10,25.7245522,2006,1,1,NORTE_SP,SP
160,2006-01-09 00:50:01,25.2099361,2006,1,9,NORTE_SP,SP
161,2006-01-17 00:00:01,26.1847649,2006,1,17,NORTE_SP,SP
162,2006-01-25 00:50:01,25.3378887,2006,1,25,NORTE_SP,SP
163,2006-02-02 00:00:01,28.4453392,2006,2,2,NORTE_SP,SP
164,2006-02-10 00:00:01,26.0151997,2006,2,10,NORTE_SP,SP
165,2006-02-18 00:00:01,27.7297249,2006,2,18,NORTE_SP,SP
166,2006-02-26 00:00:01,28.9316769,2006,2,26,NORTE_SP,SP
167,2006-03-06 00:05:01,28.1300926,2006,3,6,NORTE_SP,SP
168,2006-03-14 00:00:01,27.8446789,2006,3,14,NORTE_SP,SP
169,2006-03-22 00:05:01,27.5643616,2006,3,22,NORTE_SP,SP
170,2006-03-30 00:00:01,26.0221062,2006,3,30,NORTE_SP,SP
171,2006-04-07 00:35:01,26.6353474,2006,4,7,NORTE_SP,SP
172,2006-04-15 00:00:01,25.6585732,2006,4,15,NORTE_SP,SP
173,2006-04-23 00:35:01,25.5204029,2006,4,23,NORTE_SP,SP
174,2006-05-01 00:00:01,25.0285606,2006,5,1,NORTE_SP,SP
175,2006-05-09 00:35:01,23.8705978,2006,5,9,NORTE_SP,SP
176,2006-05-17 00:00:01,23.676506,2006,5,17,NORTE_SP,SP
177,2006-05-25 00:35:01,23.4541969,2006,5,25,NORTE_SP,SP
178,2006-06-02 00:00:01,23.0433273,2006,6,2,NORTE_SP,SP
179,2006-06-10 00:35:01,23.4069481,2006,6,10,NORTE_SP,SP
180,2006-06-18 00:00:01,22.8411293,2006,6,18,NORTE_SP,SP
181,2006-06-26 00:35:01,21.826828,2006,6,26,NORTE_SP,SP
182,2006-07-04 00:00:01,22.5542507,2006,7,4,NORTE_SP,SP
183,2006-07-12 00:35:01,22.628727,2006,7,12,NORTE_SP,SP
184,2006-07-20 00:00:01,23.0441875,2006,7,20,NORTE_SP,SP
185,2006-07-28 00:35:01,22.0779972,2006,7,28,NORTE_SP,SP
186,2006-08-05 00:00:02,23.1984882,2006,8,5,NORTE_SP,SP
187,2006-08-13 00:35:02,24.5391331,2006,8,13,NORTE_SP,SP
188,2006-08-21 00:00:02,22.6195278,2006,8,21,NORTE_SP,SP
189,2006-08-29 00:35:02,22.0100937,2006,8,29,NORTE_SP,SP
190,2006-09-06 00:00:02,22.6344776,2006,9,6,NORTE_SP,SP
191,2006-09-14 00:05:02,22.8356876,2006,9,14,NORTE_SP,SP
192,2006-09-22 00:00:02,22.2103062,2006,9,22,NORTE_SP,SP
193,2006-09-30 00:05:02,21.3598747,2006,9,30,NORTE_SP,SP
194,2006-10-08 00:00:02,22.2810993,2006,10,8,NORTE_SP,SP
195,2006-10-16 00:05:02,22.4549732,2006,10,16,NORTE_SP,SP
196,2006-10-24 00:00:02,22.2144508,2006,10,24,NORTE_SP,SP
197,2006-11-01 00:05:02,22.6922646,2006,11,1,NORTE_SP,SP
198,2006-11-09 00:00:02,23.7533703,2006,11,9,NORTE_SP,SP
199,2006-11-17 00:05:02,24.9459515,2006,11,17,NORTE_SP,SP
200,2006-11-25 00:00:02,23.6174011,2006,11,25,NORTE_SP,SP
201,2006-12-03 00:05:02,23.419178,2006,12,3,NORTE_SP,SP
202,2006-12-11 00:00:02,24.1255093,2006,12,11,NORTE_SP,SP
203,2006-12-19 00:05:02,27.160675,2006,12,19,NORTE_SP,SP
204,2006-12-27 00:00:02,24.1311035,2006,12,27,NORTE_SP,SP
205,2007-01-01 00:10:01,21.9577103,2007,1,1,NORTE_SP,SP
206,2007-01-09 00:25:01,24.4829788,2007,1,9,NORTE_SP,SP
207,2007-01-17 00:10:02,25.3763313,2007,1,17,NORTE_SP,SP
208,2007-01-25 00:25:01,26.5187283,2007,1,25,NORTE_SP,SP
209,2007-02-02 00:10:02,27.3586121,2007,2,2,NORTE_SP,SP
210,2007-02-10 00:25:01,27.5238667,2007,2,10,NORTE_SP,SP
211,2007-02-18 00:10:02,28.3633366,2007,2,18,NORTE_SP,SP
212,2007-02-26 00:25:02,28.4271126,2007,2,26,NORTE_SP,SP
213,2007-03-06 00:10:02,28.1089001,2007,3,6,NORTE_SP,SP
214,2007-03-14 00:25:02,28.4713078,2007,3,14,NORTE_SP,SP
215,2007-03-22 00:10:02,28.1626606,2007,3,22,NORTE_SP,SP
216,2007-03-30 00:25:02,28.2448807,2007,3,30,NORTE_SP,SP
217,2007-04-07 00:10:02,26.3175964,2007,4,7,NORTE_SP,SP
218,2007-04-15 00:50:02,26.5685291,2007,4,15,NORTE_SP,SP
219,2007-04-23 00:10:00,26.5662289,2007,4,23,NORTE_SP,SP
220,2007-05-01 00:50:01,25.1414356,2007,5,1,NORTE_SP,SP
221,2007-05-09 00:10:02,23.8413467,2007,5,9,NORTE_SP,SP
222,2007-05-17 00:50:02,23.7604256,2007,5,17,NORTE_SP,SP
223,2007-05-25 00:10:02,22.7805119,2007,5,25,NORTE_SP,SP
224,2007-06-02 00:50:02,22.0631351,2007,6,2,NORTE_SP,SP
225,2007-06-10 00:10:02,22.9863205,2007,6,10,NORTE_SP,SP
226,2007-06-18 00:50:02,22.5153656,2007,6,18,NORTE_SP,SP
227,2007-06-26 00:10:01,21.7990513,2007,6,26,NORTE_SP,SP
228,2007-07-04 00:50:02,22.182394,2007,7,4,NORTE_SP,SP
229,2007-07-12 00:10:02,19.910038,2007,7,12,NORTE_SP,SP
230,2007-07-20 00:50:02,20.2948151,2007,7,20,NORTE_SP,SP
231,2007-07-28 00:10:02,18.4574852,2007,7,28,NORTE_SP,SP
232,2007-08-05 00:50:02,18.4982204,2007,8,5,NORTE_SP,SP
233,2007-08-13 00:10:02,19.8241634,2007,8,13,NORTE_SP,SP
234,2007-08-21 00:50:01,19.6879406,2007,8,21,NORTE_SP,SP
235,2007-08-29 00:10:01,20.8261623,2007,8,29,NORTE_SP,SP
236,2007-09-06 00:25:00,22.1974869,2007,9,6,NORTE_SP,SP
237,2007-09-14 00:10:00,22.5134907,2007,9,14,NORTE_SP,SP
238,2007-09-22 00:25:01,21.1383553,2007,9,22,NORTE_SP,SP
239,2007-09-30 00:10:00,20.4959965,2007,9,30,NORTE_SP,SP
240,2007-10-08 00:25:01,21.5357265,2007,10,8,NORTE_SP,SP
241,2007-10-16 00:10:01,22.3161983,2007,10,16,NORTE_SP,SP
242,2007-10-24 00:25:01,24.1658573,2007,10,24,NORTE_SP,SP
243,2007-11-01 00:10:01,24.0617142,2007,11,1,NORTE_SP,SP
244,2007-11-09 00:25:01,24.9644299,2007,11,9,NORTE_SP,SP
245,2007-11-17 00:10:01,21.8510056,2007,11,17,NORTE_SP,SP
246,2007-11-25 00:25:01,23.8383007,2007,11,25,NORTE_SP,SP
247,2007-12-03 00:10:01,25.0206604,2007,12,3,NORTE_SP,SP
248,2007-12-11 00:25:01,25.7973156,2007,12,11,NORTE_SP,SP
249,2007-12-19 00:10:01,27.4606266,2007,12,19,NORTE_SP,SP
250,2007-12-27 00:25:01,28.1319466,2007,12,27,NORTE_SP,SP
251,2008-01-01 00:40:01,28.1096935,2008,1,1,NORTE_SP,SP
252,2008-01-17 00:40:01,26.7598152,2008,1,17,NORTE_SP,SP
253,2008-01-25 00:25:00,23.5636902,2008,1,25,NORTE_SP,SP
254,2008-02-02 00:40:01,24.2245197,2008,2,2,NORTE_SP,SP
255,2008-02-10 00:25:01,26.30546,2008,2,10,NORTE_SP,SP
256,2008-02-18 00:40:01,26.8799667,2008,2,18,NORTE_SP,SP
257,2008-02-26 00:25:01,25.8892422,2008,2,26,NORTE_SP,SP
258,2008-03-05 00:40:01,26.2850456,2008,3,5,NORTE_SP,SP
259,2008-03-13 00:25:01,24.8841724,2008,3,13,NORTE_SP,SP
260,2008-03-21 00:40:00,25.5503025,2008,3,21,NORTE_SP,SP
261,2008-03-29 00:25:01,25.6736507,2008,3,29,NORTE_SP,SP
262,2008-04-14 00:25:00,24.37784,2008,4,14,NORTE_SP,SP
263,2008-04-22 01:00:01,25.504591,2008,4,22,NORTE_SP,SP
264,2008-04-30 00:25:00,23.4271355,2008,4,30,NORTE_SP,SP
265,2008-05-08 01:00:00,23.4008064,2008,5,8,NORTE_SP,SP
266,2008-05-16 00:25:01,23.6778202,2008,5,16,NORTE_SP,SP
267,2008-05-24 01:00:00,23.6874752,2008,5,24,NORTE_SP,SP
268,2008-06-01 00:25:01,23.1741943,2008,6,1,NORTE_SP,SP
269,2008-06-09 01:00:00,22.7412281,2008,6,9,NORTE_SP,SP
270,2008-06-17 00:25:01,22.3501453,2008,6,17,NORTE_SP,SP
271,2008-06-25 01:00:01,21.9162064,2008,6,25,NORTE_SP,SP
272,2008-07-03 00:25:01,21.6376896,2008,7,3,NORTE_SP,SP
273,2008-07-11 01:00:01,21.8663502,2008,7,11,NORTE_SP,SP
274,2008-07-19 00:25:00,22.1650066,2008,7,19,NORTE_SP,SP
275,2008-07-27 01:05:01,22.2313213,2008,7,27,NORTE_SP,SP
276,2008-08-04 00:25:00,21.4143772,2008,8,4,NORTE_SP,SP
277,2008-08-12 01:05:00,22.8595161,2008,8,12,NORTE_SP,SP
278,2008-08-20 00:30:01,22.3834324,2008,8,20,NORTE_SP,SP
279,2008-08-28 00:45:00,21.8858948,2008,8,28,NORTE_SP,SP
280,2008-09-05 00:30:01,22.0180759,2008,9,5,NORTE_SP,SP
281,2008-09-13 00:45:00,21.7885799,2008,9,13,NORTE_SP,SP
282,2008-09-21 00:30:00,21.6244278,2008,9,21,NORTE_SP,SP
283,2008-09-29 00:45:01,23.0731373,2008,9,29,NORTE_SP,SP
284,2008-10-07 00:30:00,22.6795635,2008,10,7,NORTE_SP,SP
285,2008-10-15 00:45:01,20.956852,2008,10,15,NORTE_SP,SP
286,2008-10-23 00:30:01,22.9079151,2008,10,23,NORTE_SP,SP
287,2008-10-31 00:45:01,21.8131962,2008,10,31,NORTE_SP,SP
288,2008-11-08 00:30:01,23.2010632,2008,11,8,NORTE_SP,SP
289,2008-11-16 00:45:01,23.6046963,2008,11,16,NORTE_SP,SP
290,2008-11-24 00:30:01,20.4278221,2008,11,24,NORTE_SP,SP
291,2008-12-02 00:45:01,21.6970005,2008,12,2,NORTE_SP,SP
292,2008-12-10 00:32:47,22.1927395,2008,12,10,NORTE_SP,SP
293,2008-12-18 00:45:01,26.0532207,2008,12,18,NORTE_SP,SP
294,2008-12-26 00:00:01,25.8919888,2008,12,26,NORTE_SP,SP
295,2009-01-01 00:00:01,24.4538727,2009,1,1,NORTE_SP,SP
296,2009-01-09 00:10:01,26.2161331,2009,1,9,NORTE_SP,SP
297,2009-01-17 00:00:01,26.0859146,2009,1,17,NORTE_SP,SP
298,2009-01-25 00:10:01,26.3621178,2009,1,25,NORTE_SP,SP
299,2009-02-02 00:00:01,27.7286205,2009,2,2,NORTE_SP,SP
300,2009-02-10 00:10:01,27.3304176,2009,2,10,NORTE_SP,SP
301,2009-02-18 00:00:01,27.2903347,2009,2,18,NORTE_SP,SP
302,2009-02-26 00:10:01,28.6030045,2009,2,26,NORTE_SP,SP
303,2009-03-06 00:00:01,28.5054722,2009,3,6,NORTE_SP,SP
304,2009-03-14 00:10:01,28.4815044,2009,3,14,NORTE_SP,SP
305,2009-03-22 00:00:01,27.0902176,2009,3,22,NORTE_SP,SP
306,2009-03-30 00:10:00,27.0840454,2009,3,30,NORTE_SP,SP
307,2009-04-07 00:00:01,26.5893421,2009,4,7,NORTE_SP,SP
308,2009-04-15 00:40:01,26.1803989,2009,4,15,NORTE_SP,SP
309,2009-04-23 00:00:00,25.5681953,2009,4,23,NORTE_SP,SP
310,2009-05-01 00:40:01,25.3220425,2009,5,1,NORTE_SP,SP
311,2009-05-09 00:00:00,25.5031033,2009,5,9,NORTE_SP,SP
312,2009-05-17 00:40:00,24.1857815,2009,5,17,NORTE_SP,SP
313,2009-05-25 00:00:01,23.7921276,2009,5,25,NORTE_SP,SP
314,2009-06-02 00:40:00,23.0659733,2009,6,2,NORTE_SP,SP
315,2009-06-10 00:00:01,22.4967747,2009,6,10,NORTE_SP,SP
316,2009-06-18 00:40:00,22.2230301,2009,6,18,NORTE_SP,SP
317,2009-06-26 00:00:01,21.9958649,2009,6,26,NORTE_SP,SP
318,2009-07-04 00:40:01,22.8852882,2009,7,4,NORTE_SP,SP
319,2009-07-12 00:00:01,21.8079357,2009,7,12,NORTE_SP,SP
320,2009-07-20 00:40:01,19.9627552,2009,7,20,NORTE_SP,SP
321,2009-07-28 00:00:01,20.7326393,2009,7,28,NORTE_SP,SP
322,2009-08-05 00:40:01,20.9995899,2009,8,5,NORTE_SP,SP
323,2009-08-13 00:00:00,21.8545074,2009,8,13,NORTE_SP,SP
324,2009-08-21 00:40:01,21.4524975,2009,8,21,NORTE_SP,SP
325,2009-08-29 00:00:00,22.8528976,2009,8,29,NORTE_SP,SP
326,2009-09-06 00:10:01,22.8989925,2009,9,6,NORTE_SP,SP
327,2009-09-14 00:00:01,21.7649384,2009,9,14,NORTE_SP,SP
328,2009-09-22 00:10:01,22.906971,2009,9,22,NORTE_SP,SP
329,2009-09-30 00:00:01,21.5505447,2009,9,30,NORTE_SP,SP
330,2009-10-08 00:10:01,21.3334522,2009,10,8,NORTE_SP,SP
331,2009-10-16 00:00:01,22.7562065,2009,10,16,NORTE_SP,SP
332,2009-10-24 00:10:01,24.341116,2009,10,24,NORTE_SP,SP
333,2009-11-01 00:00:01,27.2250767,2009,11,1,NORTE_SP,SP
334,2009-11-09 00:10:01,26.439539,2009,11,9,NORTE_SP,SP
335,2009-11-17 00:00:01,26.6765289,2009,11,17,NORTE_SP,SP
336,2009-11-25 00:10:01,26.9631386,2009,11,25,NORTE_SP,SP
337,2009-12-03 00:00:01,25.9546852,2009,12,3,NORTE_SP,SP
338,2009-12-11 00:10:01,24.6409817,2009,12,11,NORTE_SP,SP
339,2009-12-19 00:00:01,26.6692085,2009,12,19,NORTE_SP,SP
340,2009-12-27 00:10:01,27.7079811,2009,12,27,NORTE_SP,SP
341,2010-01-01 00:25:01,27.5294724,2010,1,1,NORTE_SP,SP
342,2010-01-09 00:15:00,29.5784245,2010,1,9,NORTE_SP,SP
343,2010-01-17 00:25:01,29.5829601,2010,1,17,NORTE_SP,SP
344,2010-01-25 00:15:00,29.5842915,2010,1,25,NORTE_SP,SP
345,2010-02-02 00:25:00,31.1081982,2010,2,2,NORTE_SP,SP
346,2010-02-10 00:15:00,29.9015484,2010,2,10,NORTE_SP,SP
347,2010-02-18 00:25:00,28.5192471,2010,2,18,NORTE_SP,SP
348,2010-02-26 00:15:00,26.690649,2010,2,26,NORTE_SP,SP
349,2010-03-06 00:25:01,26.5108738,2010,3,6,NORTE_SP,SP
350,2010-03-14 00:15:00,26.896801,2010,3,14,NORTE_SP,SP
351,2010-03-22 00:25:01,28.1213799,2010,3,22,NORTE_SP,SP
352,2010-03-30 00:15:00,27.0001278,2010,3,30,NORTE_SP,SP
353,2010-04-07 00:30:01,25.6408291,2010,4,7,NORTE_SP,SP
354,2010-04-15 00:15:01,26.6661167,2010,4,15,NORTE_SP,SP
355,2010-04-23 00:50:00,26.1818848,2010,4,23,NORTE_SP,SP
356,2010-05-01 00:15:01,25.6348991,2010,5,1,NORTE_SP,SP
357,2010-05-09 00:50:00,24.5350437,2010,5,9,NORTE_SP,SP
358,2010-05-17 00:15:01,23.7125206,2010,5,17,NORTE_SP,SP
